customer_key,customer_name,age,lifespan_months,total_orders,total_sales,total_quantity,total_products,age_group,customer_segment,last_order,recency,avg_order_value,avg_monthly_spend
16860,Danny Carlson,77,0,1,777,2,2,50 and above,New,2013-04-12,156,777.0000000000000000,
16861,Hector Martin,40,0,1,615,3,3,40-49,New,2013-12-21,147,615.0000000000000000,
16862,Karen He,40,0,1,540,1,1,40-49,New,2013-12-20,147,540.0000000000000000,
16863,Joanna Alonso,41,0,1,549,2,2,40-49,New,2013-12-21,147,549.0000000000000000,
16864,Carolyn Ruiz,40,0,1,565,3,3,40-49,New,2013-12-18,147,565.0000000000000000,
16865,Shaun Luo,40,0,1,2447,3,3,40-49,New,2013-06-02,154,2447.0000000000000000,
16866,Destiny Butler,43,0,1,2419,2,2,40-49,New,2013-06-07,154,2419.0000000000000000,
16867,Sergio Raman,42,0,1,2398,3,3,40-49,New,2013-07-06,153,2398.0000000000000000,
16868,Alberto Blanco,44,0,1,2443,3,3,40-49,New,2013-08-07,152,2443.0000000000000000,
16869,Jessie Rubio,44,0,1,2419,2,2,40-49,New,2013-09-29,150,2419.0000000000000000,
16870,Shawna Shan,44,0,1,2462,3,3,40-49,New,2013-10-23,149,2462.0000000000000000,
16871,Ryan Davis,41,0,1,2419,2,2,40-49,New,2013-11-12,149,2419.0000000000000000,
16872,Faith Cook,41,0,1,2384,1,1,40-49,New,2013-12-23,147,2384.0000000000000000,
16873,Ivan Martinez,41,0,1,2393,2,2,40-49,New,2013-12-17,147,2393.0000000000000000,
16874,Dawn Xu,42,0,1,1250,2,2,40-49,New,2012-12-28,159,1250.0000000000000000,
16875,Randy Zhao,42,0,1,1288,5,5,40-49,New,2013-03-11,157,1288.0000000000000000,
16876,Pamela Patel,43,0,1,1269,2,2,40-49,New,2013-03-11,157,1269.0000000000000000,
16877,Willie Deng,43,0,1,1215,1,1,40-49,New,2013-06-27,153,1215.0000000000000000,
16878,Rebekah Dominguez,43,0,1,1229,3,3,40-49,New,2013-07-11,153,1229.0000000000000000,
16879,Dennis He,42,0,1,1284,4,4,40-49,New,2013-08-03,152,1284.0000000000000000,
16880,Kelvin Chander,43,0,1,1314,3,3,40-49,New,2013-08-11,152,1314.0000000000000000,
16881,Curtis Hu,77,0,1,2393,2,2,50 and above,New,2013-04-11,156,2393.0000000000000000,
16882,Raul Nath,54,0,1,777,2,2,50 and above,New,2013-12-16,147,777.0000000000000000,
16883,Franklin Hu,53,0,1,791,4,4,50 and above,New,2013-04-12,156,791.0000000000000000,
16884,Marc Hernandez,59,0,1,778,4,4,50 and above,New,2013-04-22,155,778.0000000000000000,
16885,Jill Alonso,48,0,1,756,3,3,40-49,New,2013-04-15,155,756.0000000000000000,
16886,Marvin Torres,59,0,1,604,2,2,50 and above,New,2013-09-28,150,604.0000000000000000,
16887,Denise Gonzalez,54,0,1,40,2,2,50 and above,New,2013-11-06,149,40.0000000000000000,
16888,Eugene Zhang,60,0,1,39,3,3,50 and above,New,2013-05-05,155,39.0000000000000000,
16889,Tina Rodriguez,60,0,1,23,3,3,50 and above,New,2013-12-17,147,23.0000000000000000,
16890,Jodi Xie,60,0,1,72,3,3,50 and above,New,2013-10-25,149,72.0000000000000000,
16891,Kyle Evans,60,0,1,561,2,2,50 and above,New,2013-09-12,151,561.0000000000000000,
16892,Carlos Howard,54,0,1,598,5,5,50 and above,New,2013-09-13,150,598.0000000000000000,
16893,Isabella Foster,60,0,1,649,4,4,50 and above,New,2013-10-02,150,649.0000000000000000,
16894,Clinton Jim├®nez,60,0,1,35,2,2,50 and above,New,2013-09-30,150,35.0000000000000000,
16895,Gerald Sai,61,0,1,549,2,2,50 and above,New,2013-10-18,149,549.0000000000000000,
16896,Colin Pal,62,0,1,811,4,4,50 and above,New,2013-12-15,147,811.0000000000000000,
16897,Orlando Torres,60,0,1,540,1,1,50 and above,New,2013-10-27,149,540.0000000000000000,
16898,Robin Munoz,60,0,1,750,2,2,50 and above,New,2013-05-25,154,750.0000000000000000,
16899,Trinity Bell,60,0,1,751,2,2,50 and above,New,2013-12-13,147,751.0000000000000000,
16900,Mandy Xu,61,0,1,777,2,2,50 and above,New,2013-12-09,148,777.0000000000000000,
16901,Toni Prasad,55,0,1,777,2,2,50 and above,New,2013-05-18,154,777.0000000000000000,
16902,Mariah Cooper,61,0,1,2433,4,4,50 and above,New,2013-04-19,155,2433.0000000000000000,
16903,Carolyn Alonso,61,0,1,1174,2,2,50 and above,New,2013-07-30,152,1174.0000000000000000,
16904,Janelle Suri,50,0,1,39,3,3,50 and above,New,2013-03-28,156,39.0000000000000000,
16905,Andre Rana,50,0,1,156,5,5,50 and above,New,2013-02-24,157,156.0000000000000000,
16906,Mario Black,50,0,1,21,1,1,50 and above,New,2013-06-18,153,21.0000000000000000,
16907,Gilbert Chen,44,0,1,540,1,1,40-49,New,2013-10-21,149,540.0000000000000000,
16908,Michael Taylor,44,0,1,578,4,4,40-49,New,2013-10-24,149,578.0000000000000000,
16909,Adriana Sanchez,44,0,1,786,3,3,40-49,New,2013-05-28,154,786.0000000000000000,
16910,Mayra Randall,44,0,1,549,2,2,40-49,New,2013-10-10,150,549.0000000000000000,
16911,Arturo Zhou,77,0,1,575,2,2,50 and above,New,2013-02-13,157,575.0000000000000000,
16912,Robert Moore,44,0,1,25,2,2,40-49,New,2014-01-06,147,25.0000000000000000,
16913,Caitlin Ramirez,44,0,1,60,3,3,40-49,New,2013-12-19,147,60.0000000000000000,
16914,Brittney Zheng,43,0,1,5,1,1,40-49,New,2013-08-11,152,5.0000000000000000,
16915,Jasmine Foster,46,0,1,40,2,2,40-49,New,2013-04-12,156,40.0000000000000000,
16916,Jordan Green,40,0,1,40,2,2,40-49,New,2013-10-15,149,40.0000000000000000,
16917,Aaron Carter,46,0,1,40,2,2,40-49,New,2013-12-22,147,40.0000000000000000,
16918,Andrea Sanders,41,0,1,3578,1,1,40-49,New,2011-02-18,181,3578.0000000000000000,
16919,Samantha Ross,42,33,2,5998,5,5,40-49,VIP,2013-11-26,148,2999.0000000000000000,181.7575757575757576
16920,Ryan Lal,47,32,2,6016,3,3,40-49,VIP,2013-10-31,149,3008.0000000000000000,188.0000000000000000
16921,Mary Howard,47,32,2,5997,3,3,40-49,VIP,2013-11-07,149,2998.5000000000000000,187.4062500000000000
16922,Sydney Long,67,0,1,7,2,2,50 and above,New,2013-08-19,151,7.0000000000000000,
16923,Isabella King,61,0,1,60,3,3,50 and above,New,2013-10-19,149,60.0000000000000000,
16924,Douglas Arun,62,0,1,29,1,1,50 and above,New,2013-10-23,149,29.0000000000000000,
16925,Jeffery He,63,0,1,2526,3,3,50 and above,New,2013-03-29,156,2526.0000000000000000,
16926,Adam Butler,63,0,1,39,2,2,50 and above,New,2013-11-13,148,39.0000000000000000,
16927,Eduardo Mitchell,64,0,1,5,1,1,50 and above,New,2013-03-17,156,5.0000000000000000,
16928,Omar Zhao,64,0,1,4,1,1,50 and above,New,2013-12-24,147,4.0000000000000000,
16929,Dianne Slattengren,64,0,1,1120,1,1,50 and above,New,2013-08-27,151,1120.0000000000000000,
16930,Ross Madan,64,0,1,4,1,1,50 and above,New,2013-03-23,156,4.0000000000000000,
16931,Clarence Sharma,64,0,1,36,3,3,50 and above,New,2013-04-01,156,36.0000000000000000,
16932,Tabitha Patel,65,0,1,7,2,2,50 and above,New,2013-11-22,148,7.0000000000000000,
16933,Leslie Diaz,54,0,1,124,3,3,50 and above,New,2013-08-09,152,124.0000000000000000,
16934,Amber Evans,66,0,1,13,2,2,50 and above,New,2013-11-20,148,13.0000000000000000,
16935,Lanna Slaven,70,0,1,5,1,1,50 and above,New,2013-12-13,147,5.0000000000000000,
16936,Johnny Chander,75,0,1,114,4,4,50 and above,New,2013-08-26,151,114.0000000000000000,
16937,Bruce Martin,75,0,1,25,1,1,50 and above,New,2013-06-17,153,25.0000000000000000,
16938,Kristine Alvarez,75,0,1,2641,5,5,50 and above,New,2013-03-18,156,2641.0000000000000000,
16939,Ricky Serrano,75,0,1,39,2,2,50 and above,New,2013-07-12,153,39.0000000000000000,
16940,Lawrence Navarro,74,0,1,93,3,3,50 and above,New,2013-04-10,156,93.0000000000000000,
16941,Ross Suarez,73,0,1,39,2,2,50 and above,New,2013-05-11,155,39.0000000000000000,
16942,Margaret Chen,67,0,1,15,3,3,50 and above,New,2013-06-24,153,15.0000000000000000,
16943,Marvin Diaz,60,0,1,29,2,2,50 and above,New,2013-01-30,158,29.0000000000000000,
16944,Sabrina Alvarez,65,0,1,2443,1,1,50 and above,New,2013-04-19,155,2443.0000000000000000,
16945,Dalton Bell,65,0,1,2579,6,6,50 and above,New,2013-05-28,154,2579.0000000000000000,
16946,Christine Andersen,61,0,1,13,2,2,50 and above,New,2013-04-26,155,13.0000000000000000,
16947,Katie Holt,66,0,1,1143,4,4,50 and above,New,2013-11-19,148,1143.0000000000000000,
16948,Alison Andersen,67,0,1,5,1,1,50 and above,New,2013-10-28,149,5.0000000000000000,
16949,Cathy Sloan,61,0,1,2457,3,3,50 and above,New,2013-05-30,154,2457.0000000000000000,
16950,Jason Russell,67,0,1,574,7,3,50 and above,New,2013-01-04,159,574.0000000000000000,
16951,Shannon Sanz,68,0,1,5,1,1,50 and above,New,2013-11-06,149,5.0000000000000000,
16952,Roy Torres,68,0,1,2335,3,3,50 and above,New,2013-12-14,147,2335.0000000000000000,
16953,Roy Perez,68,0,1,2480,3,3,50 and above,New,2013-06-27,153,2480.0000000000000000,
16954,Marie Garcia,62,0,1,549,2,2,50 and above,New,2013-02-12,158,549.0000000000000000,
16955,Brenda Saunders,69,0,1,40,2,2,50 and above,New,2013-08-21,151,40.0000000000000000,
16956,Ramon Wu,63,0,1,39,2,2,50 and above,New,2013-06-20,153,39.0000000000000000,
16957,Terrence Jai,69,0,1,554,3,3,50 and above,New,2013-02-21,157,554.0000000000000000,
16958,Tabitha Suri,69,0,1,6,2,2,50 and above,New,2013-03-31,156,6.0000000000000000,
16959,Marcus Clark,58,0,1,39,2,2,50 and above,New,2013-12-16,147,39.0000000000000000,
16960,Armando Ramos,64,0,1,55,2,2,50 and above,New,2013-08-01,152,55.0000000000000000,
16961,Randall Alonso,69,0,1,7,2,2,50 and above,New,2013-04-20,155,7.0000000000000000,
16962,Alejandro Zheng,71,0,1,29,2,2,50 and above,New,2013-03-23,156,29.0000000000000000,
16963,Rebekah Martin,70,0,1,7,2,2,50 and above,New,2013-07-30,152,7.0000000000000000,
16964,Kendra Dominguez,65,0,1,7,2,2,50 and above,New,2013-12-12,148,7.0000000000000000,
16965,Alicia Shan,71,0,1,6,2,2,50 and above,New,2013-05-04,155,6.0000000000000000,
16966,Meredith Gomez,65,0,1,565,3,3,50 and above,New,2013-03-09,157,565.0000000000000000,
16967,Jenny Chen,72,0,1,40,2,2,50 and above,New,2013-03-24,156,40.0000000000000000,
16968,Stefanie Patel,72,0,1,554,3,3,50 and above,New,2013-04-18,155,554.0000000000000000,
16969,Roger Xu,44,0,1,40,2,2,40-49,New,2013-02-02,158,40.0000000000000000,
16970,Bryant Patel,44,0,1,599,3,3,40-49,New,2013-11-25,148,599.0000000000000000,
16971,Willie Andersen,45,0,1,64,3,3,40-49,New,2013-04-04,156,64.0000000000000000,
16972,Jodi Jai,46,0,1,59,2,2,40-49,New,2013-10-30,149,59.0000000000000000,
16973,Leonard Smith,47,0,1,68,3,3,40-49,New,2013-11-23,148,68.0000000000000000,
16974,Randall Serrano,41,0,1,540,1,1,40-49,New,2013-11-24,148,540.0000000000000000,
16975,Dustin Shen,47,0,1,554,3,3,40-49,New,2013-11-16,148,554.0000000000000000,
16976,Jay Gill,48,0,1,83,3,3,40-49,New,2013-09-11,151,83.0000000000000000,
16977,Dominique Gonzalez,48,0,1,59,2,2,40-49,New,2013-09-16,150,59.0000000000000000,
16978,Jerome Alonso,48,0,1,554,3,3,40-49,New,2013-11-09,149,554.0000000000000000,
16979,Barbara Luo,44,0,1,29,2,2,40-49,New,2013-02-04,158,29.0000000000000000,
16980,Ramon Zeng,49,0,1,5,1,1,40-49,New,2013-08-02,152,5.0000000000000000,
16981,Crystal Hu,43,0,1,29,2,2,40-49,New,2013-05-16,154,29.0000000000000000,
16982,Aimee Hu,44,0,1,40,2,2,40-49,New,2013-01-31,158,40.0000000000000000,
16983,Cesar Perez,42,0,1,604,2,2,40-49,New,2013-11-02,149,604.0000000000000000,
16984,Ruben Saunders,48,0,1,540,1,1,40-49,New,2013-10-31,149,540.0000000000000000,
16985,Rebekah Ramos,49,0,1,561,2,2,40-49,New,2013-11-28,148,561.0000000000000000,
16986,Michele Shen,50,0,1,540,1,1,50 and above,New,2013-11-17,148,540.0000000000000000,
16987,Henry Vance,50,0,1,554,3,3,50 and above,New,2013-12-09,148,554.0000000000000000,
16988,Wyatt Jenkins,50,0,1,554,3,3,50 and above,New,2013-12-04,148,554.0000000000000000,
16989,Dylan Ross,71,0,1,7,2,2,50 and above,New,2013-10-19,149,7.0000000000000000,
16990,Joseph Thomas,72,0,1,4,1,1,50 and above,New,2014-01-07,147,4.0000000000000000,
16991,Katherine Thompson,71,0,1,39,2,2,50 and above,New,2013-08-14,151,39.0000000000000000,
16992,Natalie Rivera,71,0,1,2,1,1,50 and above,New,2013-09-15,150,2.0000000000000000,
16993,Dylan Taylor,72,0,1,2,1,1,50 and above,New,2013-11-19,148,2.0000000000000000,
16994,Hunter Miller,73,0,1,2,1,1,50 and above,New,2013-05-05,155,2.0000000000000000,
16995,Jodi Rai,83,0,1,7,2,2,50 and above,New,2013-08-23,151,7.0000000000000000,
16996,Carlos Stewart,83,0,1,5,1,1,50 and above,New,2013-03-02,157,5.0000000000000000,
16997,Angela Alexander,83,0,1,68,3,3,50 and above,New,2013-02-09,158,68.0000000000000000,
16998,Lydia Malhotra,77,0,1,5,1,1,50 and above,New,2013-11-01,149,5.0000000000000000,
16999,Ethan Lewis,83,0,1,144,3,3,50 and above,New,2013-09-10,151,144.0000000000000000,
17000,Nathan Shan,76,0,1,103,4,4,50 and above,New,2013-11-10,149,103.0000000000000000,
17001,Rebecca Roberts,82,0,1,94,2,2,50 and above,New,2013-09-07,151,94.0000000000000000,
17002,Sydney Rodriguez,81,0,1,40,2,2,50 and above,New,2013-10-13,149,40.0000000000000000,
17003,Christy Kumar,81,0,1,40,2,2,50 and above,New,2013-04-01,156,40.0000000000000000,
17004,Julia Sanchez,80,0,1,5,1,1,50 and above,New,2013-02-20,157,5.0000000000000000,
17005,Andrea Edwards,81,0,1,7,2,2,50 and above,New,2013-04-15,155,7.0000000000000000,
17006,Amber Young,80,0,1,7,2,2,50 and above,New,2013-03-27,156,7.0000000000000000,
17007,Seth Torres,79,0,1,7,2,2,50 and above,New,2013-06-09,154,7.0000000000000000,
17008,Clayton Ye,79,0,1,40,2,2,50 and above,New,2013-08-15,151,40.0000000000000000,
17009,Jada Baker,78,0,1,7,2,2,50 and above,New,2013-07-24,152,7.0000000000000000,
17010,Arianna Washington,67,0,1,7,2,2,50 and above,New,2013-07-11,153,7.0000000000000000,
17011,Justin Long,78,0,1,64,3,3,50 and above,New,2013-08-11,152,64.0000000000000000,
17012,Andrew Lan,77,0,1,7,2,2,50 and above,New,2013-04-24,155,7.0000000000000000,
17013,Ian Stewart,71,0,1,7,2,2,50 and above,New,2013-08-23,151,7.0000000000000000,
17014,James Miller,71,0,1,3578,1,1,50 and above,New,2011-08-13,175,3578.0000000000000000,
17015,Rachel Robinson,75,0,1,3578,1,1,50 and above,New,2011-02-04,182,3578.0000000000000000,
17016,Christian Chen,67,0,1,29,2,2,50 and above,New,2013-05-27,154,29.0000000000000000,
17017,Cody Sanders,74,0,1,2,1,1,50 and above,New,2013-10-10,150,2.0000000000000000,
17018,Christopher Martin,75,0,1,3578,1,1,50 and above,New,2011-02-11,182,3578.0000000000000000,
17019,Rachel Foster,70,0,1,3578,1,1,50 and above,New,2011-01-30,182,3578.0000000000000000,
17020,Melissa Ramirez,74,0,1,7,2,2,50 and above,New,2013-12-21,147,7.0000000000000000,
17021,Lucas Griffin,68,0,1,40,2,2,50 and above,New,2013-05-08,155,40.0000000000000000,
17022,Katherine Nelson,74,0,1,79,2,2,50 and above,New,2013-07-09,153,79.0000000000000000,
17023,Jason Lopez,74,0,1,3578,1,1,50 and above,New,2011-02-15,181,3578.0000000000000000,
17024,Andrea James,74,0,1,40,2,2,50 and above,New,2014-01-03,147,40.0000000000000000,
17025,Miguel Perry,74,0,1,194,5,5,50 and above,New,2014-01-17,146,194.0000000000000000,
17026,Mya Russell,73,0,1,70,1,1,50 and above,New,2014-01-21,146,70.0000000000000000,
17027,Paige Ross,57,0,1,7,2,2,50 and above,New,2013-11-27,148,7.0000000000000000,
17028,Destiny Hughes,72,0,1,120,2,2,50 and above,New,2013-11-07,149,120.0000000000000000,
17029,Elijah Allen,72,0,1,64,3,3,50 and above,New,2013-04-08,156,64.0000000000000000,
17030,Seth Price,72,0,1,40,2,2,50 and above,New,2013-08-24,151,40.0000000000000000,
17031,Jason Gonzalez,67,33,2,5971,3,3,50 and above,VIP,2013-11-20,148,2985.5000000000000000,180.9393939393939394
17032,Kari Navarro,73,33,2,6047,4,4,50 and above,VIP,2013-11-19,148,3023.5000000000000000,183.2424242424242424
17033,Grace Coleman,72,0,1,75,3,3,50 and above,New,2013-02-21,157,75.0000000000000000,
17034,Gavin Jenkins,73,0,1,25,2,2,50 and above,New,2013-10-30,149,25.0000000000000000,
17035,Gabriella Stewart,66,0,1,70,1,1,50 and above,New,2013-12-04,148,70.0000000000000000,
17036,Gabriella Green,72,0,1,70,1,1,50 and above,New,2013-04-29,155,70.0000000000000000,
17037,Jonathan Gonzales,72,0,1,3578,1,1,50 and above,New,2011-08-03,176,3578.0000000000000000,
17038,Jeremiah Gonzales,72,0,1,34,3,3,50 and above,New,2013-12-14,147,34.0000000000000000,
17039,Philip Gomez,72,33,2,5985,5,5,50 and above,VIP,2013-11-21,148,2992.5000000000000000,181.3636363636363636
17040,Xavier Lee,66,0,1,3578,1,1,50 and above,New,2011-02-09,182,3578.0000000000000000,
17041,Jack Mitchell,71,0,1,3578,1,1,50 and above,New,2011-02-08,182,3578.0000000000000000,
17042,Rebecca Wright,71,0,1,3578,1,1,50 and above,New,2011-02-27,181,3578.0000000000000000,
17043,Joseph Brown,66,0,1,3578,1,1,50 and above,New,2011-02-12,182,3578.0000000000000000,
17044,Gabrielle Young,70,0,1,40,2,2,50 and above,New,2013-04-24,155,40.0000000000000000,
17045,Jimmy Navarro,71,0,1,3578,1,1,50 and above,New,2011-02-16,181,3578.0000000000000000,
17046,Zachary Thomas,70,0,1,120,2,2,50 and above,New,2013-09-07,151,120.0000000000000000,
17047,Michelle Reed,70,0,1,70,1,1,50 and above,New,2013-12-13,147,70.0000000000000000,
17048,Jay Sanchez,69,0,1,3578,1,1,50 and above,New,2011-02-15,181,3578.0000000000000000,
17049,Samuel Powell,64,0,1,84,3,3,50 and above,New,2013-10-31,149,84.0000000000000000,
17050,Xavier Washington,69,0,1,27,3,3,50 and above,New,2013-02-13,157,27.0000000000000000,
17051,Isaiah Evans,70,0,1,21,1,1,50 and above,New,2013-10-10,150,21.0000000000000000,
17052,Thomas Young,64,0,1,3578,1,1,50 and above,New,2011-08-28,175,3578.0000000000000000,
17053,Franklin Li,58,0,1,68,3,3,50 and above,New,2013-11-04,149,68.0000000000000000,
17054,Jared Howard,69,0,1,69,3,3,50 and above,New,2013-04-15,155,69.0000000000000000,
17055,Carol Cox,68,0,1,25,2,2,50 and above,New,2013-03-30,156,25.0000000000000000,
17056,Brooke Peterson,62,0,1,75,2,2,50 and above,New,2013-06-16,153,75.0000000000000000,
17057,Alex Gray,67,0,1,30,2,2,50 and above,New,2013-11-27,148,30.0000000000000000,
17058,Rachel Anderson,68,0,1,21,1,1,50 and above,New,2013-03-25,156,21.0000000000000000,
17059,Jaime Alvarez,68,0,1,21,1,1,50 and above,New,2013-12-03,148,21.0000000000000000,
17060,Bradley Shen,66,0,1,83,4,4,50 and above,New,2013-07-23,152,83.0000000000000000,
17061,Blake Rodriguez,48,0,1,40,2,2,40-49,New,2013-08-08,152,40.0000000000000000,
17062,Kyle Lopez,49,32,2,6006,4,4,40-49,VIP,2013-11-01,149,3003.0000000000000000,187.6875000000000000
17063,Xavier Roberts,54,33,2,5962,2,2,50 and above,VIP,2013-11-27,148,2981.0000000000000000,180.6666666666666667
17064,Gabrielle Turner,53,32,2,6026,5,5,50 and above,VIP,2013-11-01,149,3013.0000000000000000,188.3125000000000000
17065,Tamara Nath,48,32,2,5962,2,2,40-49,VIP,2013-11-06,149,2981.0000000000000000,186.3125000000000000
17066,Carrie Gill,54,33,2,5997,3,3,50 and above,VIP,2013-11-15,148,2998.5000000000000000,181.7272727272727273
17067,Justin Taylor,46,33,2,5997,3,3,40-49,VIP,2013-11-24,148,2998.5000000000000000,181.7272727272727273
17068,Olivia Bennett,45,33,2,5997,3,3,40-49,VIP,2013-11-18,148,2998.5000000000000000,181.7272727272727273
17069,Amanda Wood,51,33,2,6021,4,4,50 and above,VIP,2013-11-26,148,3010.5000000000000000,182.4545454545454545
17070,Jacob Johnson,48,0,1,554,3,3,40-49,New,2013-11-27,148,554.0000000000000000,
17071,Ian Morris,47,33,2,5997,3,3,40-49,VIP,2013-12-09,148,2998.5000000000000000,181.7272727272727273
17072,Trevor Ross,41,34,2,5971,3,3,40-49,VIP,2013-12-10,148,2985.5000000000000000,175.6176470588235294
17073,Alyssa Morris,52,0,1,549,2,2,50 and above,New,2013-10-29,149,549.0000000000000000,
17074,Mackenzie Green,53,0,1,7,2,2,50 and above,New,2013-05-24,154,7.0000000000000000,
17075,Justin Davis,42,0,1,13,2,2,40-49,New,2013-10-17,149,13.0000000000000000,
17076,Edward Jones,48,0,1,88,4,4,40-49,New,2013-11-23,148,88.0000000000000000,
17077,Logan Williams,52,34,2,5997,3,3,50 and above,VIP,2013-12-24,147,2998.5000000000000000,176.3823529411764706
17078,Sarah Williams,53,0,1,21,1,1,50 and above,New,2013-06-04,154,21.0000000000000000,
17079,Jack Young,51,33,2,6011,5,5,50 and above,VIP,2013-12-16,147,3005.5000000000000000,182.1515151515151515
17080,Haley Phillips,47,0,1,40,2,2,40-49,New,2013-11-30,148,40.0000000000000000,
17081,Isabella Peterson,52,0,1,40,2,2,50 and above,New,2013-02-28,157,40.0000000000000000,
17082,Paige Watson,46,0,1,25,2,2,40-49,New,2013-12-14,147,25.0000000000000000,
17083,Nathaniel Peterson,52,0,1,60,3,3,50 and above,New,2013-03-02,157,60.0000000000000000,
17084,Kaitlyn Foster,52,34,2,5962,2,2,50 and above,VIP,2013-12-25,147,2981.0000000000000000,175.3529411764705882
17085,Cameron McDonald,52,0,1,60,3,3,50 and above,New,2013-09-06,151,60.0000000000000000,
17086,Jeremiah Evans,41,0,1,5,1,1,40-49,New,2013-06-02,154,5.0000000000000000,
17087,Bridget Anand,41,0,1,166,3,3,40-49,New,2013-04-08,156,166.0000000000000000,
17088,Maria Simmons,41,0,1,7,2,2,40-49,New,2013-05-29,154,7.0000000000000000,
17089,Marshall Lal,41,0,1,3578,1,1,40-49,New,2011-03-06,181,3578.0000000000000000,
17090,Xavier Campbell,41,0,1,15,3,3,40-49,New,2013-09-12,151,15.0000000000000000,
17091,Edward Walker,41,0,1,40,2,2,40-49,New,2013-04-01,156,40.0000000000000000,
17092,Valerie Liang,76,0,1,1250,2,2,50 and above,New,2013-11-25,148,1250.0000000000000000,
17093,Morgan Hall,41,0,1,3578,1,1,40-49,New,2011-08-11,176,3578.0000000000000000,
17094,Brad Kumar,42,0,1,2,1,1,40-49,New,2013-09-20,150,2.0000000000000000,
17095,Melanie Peterson,41,0,1,2,1,1,40-49,New,2013-02-21,157,2.0000000000000000,
17096,Natalie Bryant,42,0,1,2,1,1,40-49,New,2013-06-27,153,2.0000000000000000,
17097,Alexandra Stewart,41,0,1,3578,1,1,40-49,New,2011-03-15,180,3578.0000000000000000,
17098,Jennifer Barnes,42,0,1,3578,1,1,40-49,New,2011-03-09,181,3578.0000000000000000,
17099,Roger Zhu,73,0,1,1250,2,2,50 and above,New,2013-11-11,149,1250.0000000000000000,
